"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDMwNTY5OTQyNzU5MDg3","100008728518803","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/408237177_3273457712955147_4307492859281508968_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DAUM3CjwF4QAb5CElcK&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDXgViFqeqSrV2UpNrE_XbiSjnwup2CFd-Pog2kLr7XSw&oe=66196C58","Zahid Hasan XaHeen","Israt Jahan একটা কিনে দিলেও তো পারেন, মাঝেমধ্যে আপনাদেরও ঘুরিয়ে আনবো😃","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=430569942759087","1","0","2","03/24/2024 06:30:10 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTA4NTg4NDQxNjA3NjE1OQ==","100021027212421","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/339619562_604532304897262_3829337873671436208_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TniyrZzS0K8Ab6KcLyW&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCzfrcsQ6LPpQmwtIdx9lAqP-TkbxU2D_6ZqivDbHZbfQ&oe=66195D9F","Tahmid Farazi","BMW loosing It's design supremacy☹️","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1085884416076159","7","0","0","03/24/2024 06:33:03 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzMwNjIzMjgyODk3NjA3","100002098680662","https://scontent.fhyd11-1.fna.fbcdn.net/v/t1.6435-1/139043541_3621545551258699_6439829730130104491_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EzV40pC6ZloAb6RuDXz&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBF8l2SPL7S0_RMwjLouTUKvubwqQ1ZR45HSW_gtbsuhQ&oe=663B15AA","Steve Trantham","It looks nice. Who says it's all grill or no deal ?","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=330623282897607","0","0","0","03/24/2024 06:34:20 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzAyNjE0NjMyODQ0NDgw","100090051934609","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/433589801_365193189825743_6852540368919923784_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KE8LiwUChekAb5iN74l&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfBStMW9zYf3zdSniC7JKvVxqy_BA4CaJvOl0hnFzEO9XQ&oe=661961BB","Mulan Vuitton","Wow incredible I really love these latest Vision 😍","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=302614632844480","1","0","0","03/24/2024 06:34:41 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTA5MzkxNjA3ODMxMTE3Nw==","1440851394","https://scontent.fhyd11-3.fna.fbcdn.net/v/t1.6435-1/183303830_10227915346655974_6221517281431963471_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Benk_bRrmtwAb64oQ4I&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfBpcoNvKcs-GhQyGlzzB80slBIkur5hPai9URSkE5Hp6Q&oe=663B02BF","Glen Conlon","Sorry but that's HIDEOUS.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1093916078311177","2","0","0","03/24/2024 06:36:07 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjYzMjQ3NTQ2NzU1OTM4","100066442050786","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/291872998_377993937758672_5534087130706122909_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=X4QNO5M59DMAb6tiQnU&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfB5lCe5SoCDtpAcPTf3VoXZkRumT2j3YQnUi3FotpXRVw&oe=6619770D","Chris Vonbun","Finally a handsome BMW again.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=263247546755938","18","0","1","03/24/2024 06:36:32 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNzY4OTc5MzQxOTYwOTg4","100010203100539","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/333500127_740723074087841_3031017942672184348_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=b9Br-6GXZpsAb6Ghb8D&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfClH9n2ykiEjbxwq59eFSk5nXRQ0kVSh-fWMVwOh6Xv0w&oe=66197AF5","Jr Sameer P. Pokhrel","Sorry but i love old ones like in my cover pic","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=768979341960988","5","0","0","03/24/2024 06:36:44 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTM1NzQzMDU3MTU5MDkwMg==","100007992818541","https://scontent.fhyd11-2.fna.fbcdn.net/v/t1.18169-1/14980773_1801110113498732_3059137769890475970_n.jpg?stp=c8.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-sHN78lF3rMAb6s-O-1&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfB1cIPHvr3npzRX_HNFlH-CURml2JR6HIwqQmX5BhRylA&oe=663AF952","Ian Maverick","Finally, a good looking BMW. The interior is nice also. But that dash is awful.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1357430571590902","15","0","3","03/24/2024 06:36:55 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDM0MDc4OTE5MDcwMzY3","641718083","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/431180164_10165767092643084_2626320873751735248_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F2xRXhYZzL4Ab4IYSLd&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCjU1_hLQ5uwwplVvhZKx_8e_uPoHqZkdyOO4jDSK4IZA&oe=66199195","Austen Raine","Snow plow","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=434078919070367","0","0","0","03/24/2024 06:40:22 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDMyMDQ5ODgyNjY5NTI5","100009039934811","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/431533950_3496070157370948_5121615536984349776_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=f5bB-YS_hw8Ab7265Ry&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDXRWnIQoTWcQDw2xwoL4NogmxSpdbetjseuOh5TBSdEg&oe=66197701","Damion James Squirrell","Once upon a time bmw made nice cars","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=432049882669529","16","0","0","03/24/2024 06:40:39 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfOTIyMzk5MDU5NjE5NTI0","100067062015739","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/417464675_688412226737505_694158562917034992_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nU7aunaoedMAb5hiemj&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfC4YKtFxkasGAni2ZNGGYbCuLwD8ZiQ4EuYQo-zwu3Lbg&oe=661963C3","عبدالله ال سرمد","الجمال والاناقه والفخامة فقط في هاذا الموديل

https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-6/417587241_726237726288288_4656737676780712154_n.jpg?stp=cp6_dst-jpg_p118x90&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sof7_zmaW14Ab434NRT&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfDzqOJRl1scAznS4DiIFiuOO-C4NDO2oZpgbbjeq3Eddw&oe=66198537","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=922399059619524","0","0","0","03/24/2024 06:40:39 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTE4ODE1NTQzOTIzNDY4Ng==","724395332","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/270069545_10166033633940333_4113991765947619800_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vrr7suDjxy4Ab7gmziY&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfC_dGt5edXbtayq_6S7jnrx_0WERhUl07V2VTxw721cLg&oe=66196FC5","Matthew Schulz","The fake beach side prop charging station is a nice touch. It’s as much a fantasy as the ad copy and paid bot replies.

https://scontent-hyd1-1.xx.fbcdn.net/v/t39.30808-6/434240367_10168688934455333_1266927952207686632_n.jpg?stp=dst-jpg_s261x260&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AzpPDlUYI5MAb6MuL8X&_nc_ht=scontent-hyd1-1.xx&oh=00_AfD7MDCL7KvyEU1cgq0UJPLdXjoo5Po7x_ngy1BAwy3CcQ&oe=66195CF3","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1188155439234686","0","0","1","03/24/2024 06:41:02 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjExMjYxMTk5NTc3ODA4NQ==","100069779027954","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/216380807_117936463875654_198512319416451287_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XkmMSAPAfhsAb6ta4pg&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBxiUcjW5W32t-Aqg07V5LrV8G3aPSGpOx6gj1Q-2tPxA&oe=661961E7","Young Boy","BENZ IS A BEST","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=2112611995778085","2","0","1","03/24/2024 06:41:31 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjM0NzQ3OTA5NjYwNTQx","100001244545048","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/307433062_5688444641206964_2177884593795676813_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Y7k9ZnHCCXEAb4n7qwG&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfC2Qwv2p--mpw2q9JafVwgOXGB8be3TCEySBVHgJwzG-w&oe=66197974","Székely Szabolcs","Without the ""kidneys"" you won't able to tell that is a BMW.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=234747909660541","2","0","0","03/24/2024 06:44:29 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzk0NDg3Nzg2NjMwNTI0","100087632721679","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/429587935_371910882406666_4803255569415479460_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kUzZ1GvkM6MAb722dQB&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfCBENrkP7y_7sOckg9ebW0iZIaQzluKbMslS9yur_p2Tg&oe=66197BF4","Meherin Sultana","❤️❤️❤️❤️","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=394487786630524","0","0","0","03/24/2024 06:44:33 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNjc0MDYwODI0NzYxNzQw","100001453990354","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/434054998_7486743061384086_3819064464912982742_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WjaK12IPXNUAb7C1ETE&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfDr2J5cp8g8olXyegDVAtyY1p3ieHpPvZpuGWY5JNjMDA&oe=66195E9F","Allstar Ayb","It’s not very good the design bad","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=674060824761740","0","0","0","03/24/2024 06:44:40 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzgzMDI0MjE0NjE4NTY0","100018871773060","https://scontent-hyd1-1.xx.fbcdn.net/v/t39.30808-1/431499105_1390143151624731_6801011914309009645_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FMXDQ05cjzgAb6VYaEa&_nc_ht=scontent-hyd1-1.xx&oh=00_AfB08CCjLVBLUkUz0DjzFohS9e6R4MXj23ij0WDoUPUF6g&oe=661981D4","Dinesh Gayan Perera","👍","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=383024214618564","0","0","0","03/24/2024 06:47:35 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMzA4NDY0MjQ4OTIwMTg1","1252765800","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/273041916_10226668093189147_7485966117486490424_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cfld6wItjyQAb4yMqmv&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBOR2ZmS1wAgBzqE56KeTbWcNdr68D4lH52vMHf7lja3g&oe=661971F1","Engin Beşdaş","I need a love, a new job, a new BMW for myself.  A new stance, a new drive, for these I need a BMW","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=308464248920185","0","0","0","03/24/2024 06:47:37 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTQxOTk5Nzg4NTU1NTk4Nw==","1520387700","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/366837152_10231708240798608_5843425145567152259_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4iAdfe-c5jQAb7AVkor&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfBvWQf8-MbAhmRPLj7GDutnI6wt-uP191NzK8XL-rX_rA&oe=6619859B","Scott Farrington","If this is the updated iX, sign me up for my second one!  I love my iX!!!","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1419997885555987","1","0","1","03/24/2024 06:49:35 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNzgwNDY1NjYzNjMxMzgz","100004100882287","https://scontent.fhyd11-2.fna.fbcdn.net/v/t1.18169-1/12795381_811774155635940_9105741360248602129_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1UPC2jv9jl8Ab5tlki4&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCnm7f404MvMCinx9lIW2dMuUsd6E4cIjHjDW7eXIA5nA&oe=663B0538","Anba","Yea the design pretty bad

https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-6/433442372_3471059373040725_2069811267798425217_n.jpg?stp=dst-jpg_p75x225&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sQEiODXfKuIAb6inntS&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfCB6rVUBAAWAeM_3gtS6eR8bY1DQh3DndCI_7DdUxRn6g&oe=66198BE1","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=780465663631383","1","0","0","03/24/2024 06:51:39 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTQ2MDM5MTkxNzkwMTE0Mg==","100005116780383","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/414073233_2465245353656000_6860115050371042515_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OD1TzGXQCtcAb7U1aKk&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfA53aHMCduPipbbs56WAS4SSqMoTtEcMPziYOXwX5bO9Q&oe=66196F92","康博特","這鼻孔真逗B","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1460391917901142","0","0","0","03/24/2024 06:53:18 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNzMwOTQ2ODg5MTczNTQ0","100004026111457","https://scontent.fhyd11-3.fna.fbcdn.net/v/t39.30808-1/420100974_3110229069121266_7414469518983377158_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4u_FJCnU2HcAb5kkMod&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfBbBdaZefMvYtQAZYYbt-7EzN1HNzvnGikvyVwo9TII8Q&oe=661976AC","زين العابدين الدلفي","دكشن عالي لو ناصي؟","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=730946889173544","0","0","0","03/24/2024 06:53:31 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfODM1MDc2MTY1MTI2OTk1","1364163044","https://scontent.fhyd11-3.fna.fbcdn.net/v/t1.6435-1/96825264_10217959652887296_7716468140984500224_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8XntC5ekmKUAb5lH2lx&_nc_ht=scontent.fhyd11-3.fna&oh=00_AfBAxQqtqLafSPHwps_wvvsDK_8YsHGEpB622dk1So77jw&oe=663B122D","Jeppe Nørlund","The kidneys again 😂😂😂","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=835076165126995","3","0","1","03/24/2024 06:55:10 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjE3ODQxMjg1NTgyNzA0NQ==","1371582240","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/394383682_10232682715994919_4215110585539794214_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BcLuawVEG-cAb5YAqJc&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfD1f5SUXT_zQFufZEyCxp5hmKtmiUJ8GHZJEGnb4jqDng&oe=66196461","ED Le","🤢🤮🤮🤮🤮","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=2178412855827045","0","0","0","03/24/2024 06:59:27 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjM1NzY1MzkyMTA5NzYzNg==","100066002191773","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/432975515_709394804603920_762241271798107745_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RqVPe6Wqxc4Ab7NspXH&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfApMI2kaA2FGKg8JGv6AaiZqAyW-Z_3hQB9H7_ePT0ZiQ&oe=66197429","Hä Mzã","So ugly 🥺","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=2357653921097636","0","0","0","03/24/2024 07:04:39 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjg4MzYwNDM0Mjk1MTk5","100004722510286","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/420195031_2671411213026270_751608140053385255_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-lYgYdvTrPwAb5Mhf5_&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDYkmBIah37gQZB28ncQzMgX84hKD9lq5Y1GHzoh_Wrbw&oe=66195C14","RK Loan","🚘 *RK Car Loan* 🚘

आमच्या कडे नवीन आणि जुन्या कार चे लोन करून दिल्या जाईल ते पण निःशुल्क दरात आमचे कुठले चार्ज नाही.

👉🏻 जास्तीत जास्त बँका आणि फायनान्स कंपन्या .
👉🏻निःशुल्क सेवा
👉🏻घरपोच सेवा 
👉🏻सुरक्षित आणि सोईस्कर सेवा
👉🏻कमीत कमी व्याजदर
👉🏻जास्तीत जास्त लोन ची हमी
👉🏻पार्ट पेमेंट उपलब्ध
👉🏻 वेळोवेळी मार्गदर्शन
👉🏻कुठलेही अतिरिक्त चार्ज नाही
👉🏻कमीत कमी कागदपत्रे
👉🏻 एका दिवसात लोन अप्रोवल ची हमी 

      *RK Car Loan*
पत्ता - आकुर्डी , pcmc , पुणे ४११०३५
मो. ७४९८७२३४५१
अधिक माहितीसाठी आमच्या वेबसाईट ला भेट द्या. 
rkloans.com","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=288360434295199","0","0","0","03/24/2024 07:05:25 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMjYxNzUzNDE2NjIwNjU0NDg=","1735551528","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/252830986_10208748457065536_5254822689190520923_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=toF_T39T64sAb5-kuXc&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDCLoUnpfPrdYhAKYaZwGmR2ibkpfTTP68Eem75gSaYOw&oe=661961A0","Jens Erik Gerding","Jesper Reckeweg Har du bestilt?","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=26175341662065448","0","0","0","03/24/2024 07:05:46 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNzM2MDIwNDg1MzgxMTE5","1338333481","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/376695102_10223878851742707_7149147204210822952_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gHKBQbO1fDsAb6mwisA&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfD9YwAhbqGKHdRmBk9BCzEXmcv2BWxz5bXxJjKQ1_zUHQ&oe=66198C2A","Deejay Skye","I like the grill but the headlights and taillights are a bit boring.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=736020485381119","0","0","0","03/24/2024 07:07:41 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfNDMxNjMzMjI2MDM2OTAz","61554866948464","https://scontent.fhyd11-2.fna.fbcdn.net/v/t39.30808-1/415234127_122103109430162231_1481595637150586880_n.jpg?stp=c11.0.32.32a_cp0_dst-jpg_p48x48&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6VTCwfUIMGgAb4IGkmo&_nc_oc=AdhzrQcI3bXIMcfln-3u2emBRTDeWZ_imYGqVp1sqw0MNVHP1xDwrCP4aa_M56-KBCFthQ3IYO78ZTulnN5-evXF&_nc_ht=scontent.fhyd11-2.fna&oh=00_AfDzIWK3bJy6TZlQOSOzE-nc1oL0ZAwujn-ORfHjTHK9iw&oe=66198E2E","Celia Rohers","Up","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=431633226036903","0","0","0","03/24/2024 07:09:57 PM"
"Y29tbWVudDo4MTA1ODU3ODExMDIxOThfMTA5NzYxMDU0MTQ4OTkyMQ==","100000271485818","https://scontent.fhyd11-1.fna.fbcdn.net/v/t39.30808-1/405979258_7313509102001400_7556734494929223804_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=m7ITwO2ZZDEAb6GskfP&_nc_ht=scontent.fhyd11-1.fna&oh=00_AfDHyeoSlg7wjsI8i2EK4Henl_QYEgZhMTX3Nn0xIGK5yA&oe=66196FCA","Andrew Gay","Will it never end? It's like a bad rash. Ugly cars. Looking forward to when Bmw design language stops trying to please Chinese consumers.","https://www.facebook.com/BMW/posts/pfbid02dfSLXKeSaikmXWQzKiCyfxiSwB8kHi66MNi3L4FLcpayQ9huMTq6zgvqZdVwPB7Dl?comment_id=1097610541489921","0","0","0","03/24/2024 07:12:53 PM"
